path,prompt,short_prompt,labels,image_1_caption,image_2_caption,image_3_caption,resolution,aspect_ratio,fps,duration
clips/1225.mp4,"People: miniature workers. Objects: steak, bell peppers, construction tools, crane, forks. Actions: building, decorating. Emotions: playful, imaginative, creative. Scenes: construction site, culinary art, miniature world, culinary construction. Concepts: food art, miniature world, imagination","People: miniature workers. Objects: steak, bell peppers, construction tools, crane, forks. Actions: ...","miniature workers, steak, bell peppers, construction tools, crane, forks, building, decorating, playful, imaginative, creative, construction site, culinary art, miniature world, culinary construction, food art, miniature world, imagination","A whimsical scene depicts miniature construction workers on a large steak, surrounded by vibrant vegetables. The workers appear to be building or decorating the steak with tools, adding a playful and imaginative touch. The setting resembles a construction site, but with food elements replacing traditional materials.","Miniature construction workers are busy on a large piece of steak, surrounded by vibrant vegetables. They appear to be building or decorating the steak with peppers and greens, using tools and machinery.",,1056x1888,33:59,30.0,5s
clips/1226.mp4,"People: baby, person with cat head. Animals: cat. Objects: tub, kitchen items, basin. Actions: bathing, splashing, licking. Emotions: joy, playfulness, affection. Scenes: kitchen, indoor. Concepts: humor, fantasy, friendship, care","People: baby, person with cat head. Animals: cat. Objects: tub, kitchen items, basin. Actions: bathi...","baby, person with cat head, cat, tub, kitchen items, basin, bathing, splashing, licking, joy, playfulness, affection, kitchen, indoor, humor, fantasy, friendship, care","A baby is joyfully splashing in a blue tub, while a person with a cat's head playfully assists. The scene is set in a cozy kitchen with warm lighting filtering through a window.","A baby is joyfully sitting in a blue basin, being gently embraced by a large, fluffy cat. The cat appears to be affectionately licking the baby's head, creating a heartwarming scene.",,704x1248,22:39,30.0,5s
clips/1227.mp4,"Objects: action figure, rocks, water, fiery aura, aura. Nature: trees, sky, rocks. Actions: transformation, standing, power-up, energy charge. Emotions: intensity, determination. Scenes: outdoor, battle, natural setting. Concepts: animation, confidence, strength, energy, power. People: animated character, character","Objects: action figure, rocks, water, fiery aura, aura. Nature: trees, sky, rocks. Actions: transfor...","action figure, rocks, water, fiery aura, aura, trees, sky, rocks, transformation, standing, power-up, energy charge, intensity, determination, outdoor, battle, natural setting, animation, confidence, strength, energy, power, animated character, character","A detailed action figure stands confidently on a rocky surface by a calm body of water. The figure's muscular build and intense expression are highlighted by the bright sunlight, creating a dramatic scene.","An animated character with spiky hair is engulfed in a bright, fiery aura. The character's intense expression and clenched fists suggest a powerful transformation or attack.","A character stands in a rocky outdoor setting, engulfed in a bright, fiery aura. The intense energy radiates outward, illuminating the scene with a vibrant glow.",1408x1440,44:45,30.0,10s
clips/1228.mp4,"Objects: control panels, screens, spacecraft, cockpit, windows. Scenes: space, cockpit, futuristic, spacecraft interior, orbit. Actions: viewing Earth, navigation. Emotions: awe, curiosity, exploration. Concepts: technology, space exploration, space travel. Nature: Earth, space, stars","Objects: control panels, screens, spacecraft, cockpit, windows. Scenes: space, cockpit, futuristic, ...","control panels, screens, spacecraft, cockpit, windows, space, cockpit, futuristic, spacecraft interior, orbit, viewing Earth, navigation, awe, curiosity, exploration, technology, space exploration, space travel, Earth, space, stars","The image depicts the interior of a spacecraft cockpit, with a view of Earth through the large front windows. The cockpit is filled with illuminated control panels and screens, suggesting a high-tech environment.","The image depicts the interior of a spacecraft cockpit, with a view of Earth visible through the large front windows. The control panels are illuminated with various lights and screens, displaying complex data and navigation information.",,1080x1920,9:16,30.0,5s
clips/1229.mp4,"Animals: duckling. Objects: cotton candy, scarf. Actions: holding. Emotions: joyful, delighted, cheerful, festive. Scenes: nighttime, street, festive, celebration. Concepts: whimsy, innocence, animation, cute","Animals: duckling. Objects: cotton candy, scarf. Actions: holding. Emotions: joyful, delighted, chee...","duckling, cotton candy, scarf, holding, joyful, delighted, cheerful, festive, nighttime, street, festive, celebration, whimsy, innocence, animation, cute","A cute, fluffy duckling stands on a softly lit street, holding a colorful cotton candy. The duckling wears a vibrant scarf, adding to the whimsical and joyful atmosphere.","A cute animated duckling stands cheerfully holding a fluffy cotton candy. The duckling is wrapped in a colorful scarf, with glowing lights in the background creating a warm and festive atmosphere.",,1080x1920,9:16,30.0,5s
clips/1230.mp4,"People: woman, dancer. Objects: dress, jewelry, roses, headpiece, earrings. Actions: dancing, twirling, posing. Emotions: graceful, elegant. Scenes: studio, dance performance. Concepts: beauty, artistry, motion, fashion, movement","People: woman, dancer. Objects: dress, jewelry, roses, headpiece, earrings. Actions: dancing, twirli...","woman, dancer, dress, jewelry, roses, headpiece, earrings, dancing, twirling, posing, graceful, elegant, studio, dance performance, beauty, artistry, motion, fashion, movement","A woman elegantly twirls in a vibrant orange dress adorned with intricate gold embroidery. Her hair is styled in an elaborate updo with red roses, and she wears ornate jewelry, enhancing the regal appearance. The scene captures the fluid motion of her dance, emphasizing the grace and beauty of the moment.","A woman dressed in an ornate, flowing orange dress is captured mid-movement, her hand gracefully touching her neck. Her hair is styled elegantly with a decorative headpiece, adding to the regal appearance.",,1088x1888,34:59,30.0,5s
clips/1231.mp4,"People: man. Objects: suit, briefcase, traffic light, cars, buildings. Actions: walking, explosion, crossing. Scenes: urban, street, city street, explosion. Emotions: calm, focused, composed, intense. Concepts: drama, action, contrast","People: man. Objects: suit, briefcase, traffic light, cars, buildings. Actions: walking, explosion, ...","man, suit, briefcase, traffic light, cars, buildings, walking, explosion, crossing, urban, street, city street, explosion, calm, focused, composed, intense, drama, action, contrast","A man in a suit is crossing an empty street, carrying a briefcase. The scene is set in an urban area with buildings and parked cars in the background.","A man in a suit confidently walks away from a large explosion on a city street. The scene is dramatic, with flames and smoke billowing in the background. The man appears unfazed by the chaos behind him.","A man in a suit walks calmly across a street with a large explosion occurring behind him. Flames and smoke billow into the sky, contrasting with the man's composed demeanor. The scene is dramatic and intense, with the bright fire illuminating the surroundings.",720x1280,9:16,30.0,10s
clips/1232.mp4,"People: woman. Objects: blouse, jeans, high heels, bedside table, books. Actions: standing, posing. Emotions: confidence, relaxation, calm, confident. Scenes: indoor, bedroom. Concepts: fashion, personal style, poise","People: woman. Objects: blouse, jeans, high heels, bedside table, books. Actions: standing, posing. ...","woman, blouse, jeans, high heels, bedside table, books, standing, posing, confidence, relaxation, calm, confident, indoor, bedroom, fashion, personal style, poise","A woman stands confidently in a sunlit room, wearing a cream blouse and light blue jeans. She poses with one hand on her hip and the other near her face, exuding a relaxed yet poised demeanor.","A woman stands confidently in a softly lit room, wearing a light-colored blouse and fitted jeans. She poses with one hand on her hip and the other gently touching her hair, exuding a calm and poised demeanor.",,1152x1760,36:55,30.0,5s
clips/1233.mp4,"Objects: gold nuggets, reflective surface, golden surface, particles. Scenes: luxurious setting. Concepts: wealth, opulence, elegance. Visual_attributes: warm lighting, golden color, textured surface. Actions: resting, floating. Emotions: opulence, luxury","Objects: gold nuggets, reflective surface, golden surface, particles. Scenes: luxurious setting. Con...","gold nuggets, reflective surface, golden surface, particles, luxurious setting, wealth, opulence, elegance, warm lighting, golden color, textured surface, resting, floating, opulence, luxury","The image showcases several gold nuggets resting on a smooth, reflective golden surface. The scene is illuminated with warm, glowing light that highlights the texture of the nuggets and the fluid-like background.","A collection of gold nuggets rests on a smooth, reflective golden surface. The scene is illuminated with warm lighting, highlighting the textures and shine of the gold. Small particles float in the air, adding a sense of richness and opulence.",,1056x1888,33:59,30.0,5s
clips/1234.mp4,"Nature: mountains, stars, ice formations, snow, auroras. Scenes: alien landscape, fantasy world, outer space. Objects: ice peaks, celestial body. Emotions: wonder, awe, tranquility. Concepts: otherworldly, cosmic","Nature: mountains, stars, ice formations, snow, auroras. Scenes: alien landscape, fantasy world, out...","mountains, stars, ice formations, snow, auroras, alien landscape, fantasy world, outer space, ice peaks, celestial body, wonder, awe, tranquility, otherworldly, cosmic","A breathtaking alien landscape stretches out under a starry sky filled with vibrant auroras. Jagged ice formations and snow-covered peaks dominate the foreground, while a radiant light source on the horizon suggests a distant sun or celestial event.","A breathtaking cosmic scene unfolds with a massive planet looming in the starry sky. Below, a surreal landscape of jagged peaks and misty valleys stretches towards a radiant sunrise. The scene is filled with vibrant blues and oranges, creating a sense of wonder and tranquility.",,720x1280,9:16,30.0,5s
clips/1235.mp4,"Animals: cat. Objects: tray, meal, uniform, bow tie, plates. Actions: holding, serving. Emotions: whimsical, focused. Scenes: restaurant, dining. Concepts: humor, imagination, anthropomorphism","Animals: cat. Objects: tray, meal, uniform, bow tie, plates. Actions: holding, serving. Emotions: wh...","cat, tray, meal, uniform, bow tie, plates, holding, serving, whimsical, focused, restaurant, dining, humor, imagination, anthropomorphism","A cat dressed as a waiter is holding a tray with a gourmet meal in a restaurant setting. The cat wears a formal black and white uniform with a bow tie, adding a whimsical touch to the scene.","A cat dressed as a waiter is holding two plates of food in a restaurant setting. The feline is wearing a formal black and white uniform with a bow tie, appearing focused on serving the dishes.",,1088x1888,34:59,30.0,5s
clips/1236.mp4,"Objects: diamonds, gold ring, flowers, rustic surface, gold rings. Nature: sky, clouds, pink flowers. Emotions: romantic, tranquil. Scenes: close-up, romantic setting, romantic, serene. Concepts: elegance, beauty, romance","Objects: diamonds, gold ring, flowers, rustic surface, gold rings. Nature: sky, clouds, pink flowers...","diamonds, gold ring, flowers, rustic surface, gold rings, sky, clouds, pink flowers, romantic, tranquil, close-up, romantic setting, romantic, serene, elegance, beauty, romance","A gold ring with embedded diamonds is elegantly placed on a rustic surface, surrounded by soft-focus pink flowers. The background features a serene sky with scattered clouds, creating a romantic and tranquil atmosphere.","A pair of elegant gold rings, one adorned with small diamonds, is displayed on a rustic wooden surface surrounded by soft pink flowers. The scene is set against a blurred background, suggesting a serene and romantic atmosphere.",,1080x1920,9:16,30.0,5s
clips/1237.mp4,"People: woman. Objects: red top, white pants, shoulder bag, high heels, black bag. Actions: walking. Emotions: contentment, confidence, content, relaxed. Scenes: outdoor, urban, indoor, modern. Concepts: fashion, confidence, urban, modern architecture. Nature: plants","People: woman. Objects: red top, white pants, shoulder bag, high heels, black bag. Actions: walking....","woman, red top, white pants, shoulder bag, high heels, black bag, walking, contentment, confidence, content, relaxed, outdoor, urban, indoor, modern, fashion, confidence, urban, modern architecture, plants","A woman in a red top and white pants walks confidently outside a modern building. She carries a black shoulder bag and appears content, with a slight smile on her face.",A woman in a red top and white pants walks confidently in a modern indoor setting. She carries a black shoulder bag and is surrounded by greenery and contemporary decor.,"A woman walks confidently along a modern outdoor setting, wearing a red top and white pants. She carries a black bag over her shoulder and appears content and relaxed.",720x1280,9:16,30.0,10s
clips/1238.mp4,"Animals: squirrel. Nature: plants, dirt path, countryside, greenery. Objects: overalls, cart, nuts, barn, wooden cart. Actions: pushing. Emotions: playful, charming, whimsical. Scenes: countryside, farm, rural, idyllic. Concepts: rural life, whimsy, anthropomorphism","Animals: squirrel. Nature: plants, dirt path, countryside, greenery. Objects: overalls, cart, nuts, ...","squirrel, plants, dirt path, countryside, greenery, overalls, cart, nuts, barn, wooden cart, pushing, playful, charming, whimsical, countryside, farm, rural, idyllic, rural life, whimsy, anthropomorphism","A cute squirrel wearing denim overalls is pushing a small wooden cart filled with nuts along a dirt path. The scene is set in a rural area with a rustic barn in the background, surrounded by lush greenery.",A charming squirrel dressed in denim overalls is pushing a small wooden cart filled with round objects along a dirt path. The scene is set in a rural area with a rustic house in the background and lush greenery on either side of the path.,,1248x1632,13:17,30.0,5s
clips/1239.mp4,"Animals: anthropomorphic cat, kitten. Nature: river, trees, greenery. Objects: fishing rod, tank top, jeans, pink dress. Actions: fishing, teaching. Emotions: nurturing, peaceful, bonding, gentleness. Scenes: outdoor, nature, riverbank. Concepts: bonding, mentorship, parenting, learning","Animals: anthropomorphic cat, kitten. Nature: river, trees, greenery. Objects: fishing rod, tank top...","anthropomorphic cat, kitten, river, trees, greenery, fishing rod, tank top, jeans, pink dress, fishing, teaching, nurturing, peaceful, bonding, gentleness, outdoor, nature, riverbank, bonding, mentorship, parenting, learning","A muscular anthropomorphic cat in a tank top is crouched by a serene river, teaching a smaller, dressed-up cat how to fish. The scene is set in a lush, green environment with sunlight filtering through the trees, creating a peaceful and nurturing atmosphere.","A muscular anthropomorphic cat is teaching a young kitten how to fish by a serene river. The adult cat, dressed in a tank top and jeans, gently holds a fishing rod with the kitten, who is wearing a pink dress and standing in the shallow water.",,704x1248,22:39,30.0,5s
clips/1240.mp4,"Nature: banana flower, young bananas, water droplets, green foliage, banana plant. Objects: bananas, water droplets, flower. Actions: dripping water, hanging. Emotions: serenity, freshness. Scenes: natural setting, close-up, garden, tropical, natural. Concepts: growth, nature's beauty, freshness, agriculture","Nature: banana flower, young bananas, water droplets, green foliage, banana plant. Objects: bananas,...","banana flower, young bananas, water droplets, green foliage, banana plant, bananas, water droplets, flower, dripping water, hanging, serenity, freshness, natural setting, close-up, garden, tropical, natural, growth, nature's beauty, freshness, agriculture","A close-up view of a banana flower with droplets of water clinging to its surface. The flower hangs gracefully, with young bananas emerging from beneath the petals, and water dripping down in a gentle stream.","A close-up view of a banana flower with water droplets clinging to its petals. The flower is in the early stages of fruit development, with small green bananas emerging from the blossom. The background is a soft blur of green foliage, suggesting a natural garden setting.","A cluster of unripe green bananas hangs from a banana plant, adorned with droplets of water. The background is filled with lush green leaves, softly blurred to emphasize the fruit.",1080x1920,9:16,30.0,10s
clips/1241.mp4,"People: pedestrians. Objects: vehicles, storefronts, spherical barriers, sidewalk, road. Actions: walking, driving, crossing. Emotions: bustling, surreal. Scenes: urban street, city, city street. Concepts: urban life, transportation, juxtaposition, surrealism. Animals: dinosaur","People: pedestrians. Objects: vehicles, storefronts, spherical barriers, sidewalk, road. Actions: wa...","pedestrians, vehicles, storefronts, spherical barriers, sidewalk, road, walking, driving, crossing, bustling, surreal, urban street, city, city street, urban life, transportation, juxtaposition, surrealism, dinosaur","The image depicts a bustling urban street scene with pedestrians walking along the sidewalk. Large spherical concrete barriers line the path, separating it from the road where vehicles and motorcycles are visible. Trees and storefronts add to the lively city atmosphere.","A group of small dinosaur-like creatures appears to be crossing a city street, creating a surreal scene. Pedestrians and vehicles are visible in the background, adding to the juxtaposition of prehistoric and modern elements.",,720x1280,9:16,30.0,5s
clips/1242.mp4,"Animals: kitten. Objects: apple. Emotions: curiosity, innocence. Scenes: outdoor, whimsical. Concepts: playfulness, whimsy, imagination. Actions: resting","Animals: kitten. Objects: apple. Emotions: curiosity, innocence. Scenes: outdoor, whimsical. Concept...","kitten, apple, curiosity, innocence, outdoor, whimsical, playfulness, whimsy, imagination, resting","A whimsical kitten with pastel-colored fur sits adorably, resting its paws on a green apple. The kitten's large, expressive eyes gaze upward, adding to its charming appearance.","A small, colorful kitten with a blend of pink, blue, and yellow fur is gently resting its paws on a green apple. The kitten's large eyes and fluffy fur create an adorable and whimsical appearance. The scene is softly lit, highlighting the kitten's vibrant colors against a blurred background.",,704x1248,22:39,30.0,5s
clips/1243.mp4,"People: person. Objects: helicopter, weapon, sports uniform, headphones. Actions: firing, kneeling, flying. Emotions: intensity. Scenes: action, combat. Concepts: military, sports crossover","People: person. Objects: helicopter, weapon, sports uniform, headphones. Actions: firing, kneeling, ...","person, helicopter, weapon, sports uniform, headphones, firing, kneeling, flying, intensity, action, combat, military, sports crossover","A person in a white sports uniform is positioned at the open door of a helicopter, firing a weapon. The scene is dynamic, with the bright flash from the gun contrasting against the dark interior of the aircraft.","A person in a white sports uniform is positioned at the open door of a helicopter, firing a weapon with visible flames. The scene is dynamic, with the helicopter in flight and smoke visible in the background.",,1088x1888,34:59,30.0,5s
clips/1244.mp4,"People: woman. Objects: dress, billboards, buildings, skyscrapers. Actions: standing. Emotions: confidence. Scenes: urban, city street, cityscape. Concepts: fashion, urban life, city life","People: woman. Objects: dress, billboards, buildings, skyscrapers. Actions: standing. Emotions: conf...","woman, dress, billboards, buildings, skyscrapers, standing, confidence, urban, city street, cityscape, fashion, urban life, city life","A woman in a white dress stands confidently in the middle of a bustling city street, surrounded by towering buildings and bright billboards. Her long, wavy blonde hair and bold red lipstick add to her striking presence in the urban setting.","A woman in a white dress stands confidently in a bustling urban setting. Bright billboards and skyscrapers frame the background, indicating a lively city atmosphere.",,1216x1632,38:51,30.0,5s
clips/1245.mp4,"People: woman, person. Nature: forest, trees, foliage, tree, flowers. Objects: bracelet, glowing flower. Actions: standing, observing, touching, holding. Emotions: wonder, awe, calm, mystical. Scenes: mystical forest, fantasy. Concepts: enchantment, magic, surreal, connection with nature","People: woman, person. Nature: forest, trees, foliage, tree, flowers. Objects: bracelet, glowing flo...","woman, person, forest, trees, foliage, tree, flowers, bracelet, glowing flower, standing, observing, touching, holding, wonder, awe, calm, mystical, mystical forest, fantasy, enchantment, magic, surreal, connection with nature","A woman stands in an enchanting, mystical forest bathed in vibrant hues of purple and blue. The dense foliage and towering trees create a surreal atmosphere, with light filtering through the canopy above.","A person gently touches a glowing tree trunk in a mystical forest. The scene is bathed in vibrant purples and pinks, with ethereal light emanating from the tree. Delicate flowers bloom around the area where the hand meets the tree.","A woman stands in a mystical forest, surrounded by vibrant pink and blue hues. She gently holds a glowing flower, casting a soft light around her. The atmosphere is ethereal, with mist and shadows enhancing the magical setting.",1080x1920,9:16,30.0,10s
clips/1246.mp4,"People: figure, woman. Objects: fabric, portrait. Actions: introspection. Emotions: serenity, calm, calmness. Scenes: abstract. Concepts: dreamlike, ethereal, meditative","People: figure, woman. Objects: fabric, portrait. Actions: introspection. Emotions: serenity, calm, ...","figure, woman, fabric, portrait, introspection, serenity, calm, calmness, abstract, dreamlike, ethereal, meditative","The image depicts a serene figure draped in flowing, translucent fabric that envelops the body and face. The person's eyes are closed, suggesting a state of calm or introspection, with the fabric creating a gentle, ethereal effect.","A serene portrait of a woman with closed eyes, surrounded by a vibrant explosion of colors. Her expression is calm and peaceful, as if lost in deep thought or meditation. The colorful background blends seamlessly with her hair, creating a dreamlike atmosphere.",,832x1152,13:18,30.0,5s
clips/1247.mp4,"People: figure. Nature: forest, flowers, flower. Objects: cloak, flower, skull emblem, flame, skull. Actions: holding, burning. Emotions: mystical, mysterious, mystery, enigma. Scenes: enchanted forest, fantasy, mystical. Concepts: magic, mystery, mysticism","People: figure. Nature: forest, flowers, flower. Objects: cloak, flower, skull emblem, flame, skull....","figure, forest, flowers, flower, cloak, flower, skull emblem, flame, skull, holding, burning, mystical, mysterious, mystery, enigma, enchanted forest, fantasy, mystical, magic, mystery, mysticism","A mysterious figure in an intricately designed hooded cloak stands in a dark, enchanted forest. They hold a fiery, glowing flower, casting an ethereal light around them. The cloak is adorned with ornate patterns and a skull emblem, adding to the mystical atmosphere.","A mysterious figure in an ornate hooded cloak stands amidst a dark forest, holding a flaming flower. The cloak is intricately designed with golden patterns and a skull motif, adding to the enigmatic atmosphere. Flames dance around the figure, casting a warm glow against the somber backdrop.",,992x2080,31:65,30.0,5s
clips/1248.mp4,"People: character, man, person. Objects: jacket, goggles, cybernetic attire, sunglasses, neon lights. Scenes: cyberpunk, urban, futuristic, futuristic city, cityscape. Emotions: confidence, confident, futuristic. Concepts: technology, futurism, modernity. Visual_attributes: neon lights, vibrant colors, glowing. Actions: standing","People: character, man, person. Objects: jacket, goggles, cybernetic attire, sunglasses, neon lights...","character, man, person, jacket, goggles, cybernetic attire, sunglasses, neon lights, cyberpunk, urban, futuristic, futuristic city, cityscape, confidence, confident, futuristic, technology, futurism, modernity, neon lights, vibrant colors, glowing, standing","A futuristic character stands confidently in a neon-lit urban environment, wearing high-tech goggles that emit vibrant colors. The scene is filled with glowing lights reflecting off the character's cybernetic attire, creating a vivid and immersive atmosphere.","A man stands confidently in a futuristic urban setting, wearing vibrant, neon-lit attire and reflective sunglasses. The cityscape behind him is illuminated with colorful neon signs, creating a cyberpunk atmosphere. His hair is styled with bright, multicolored highlights that match the vivid lights around him.","A futuristic scene featuring a person wearing illuminated, high-tech glasses and a jacket with neon lights. The background is a cityscape with glowing skyscrapers, adding to the cyberpunk atmosphere.",832x1152,13:18,30.0,10s
clips/1249.mp4,"People: miniature chefs, chefs. Objects: strawberries, strawberry tart, chocolate piece, tart, chocolate. Actions: arranging, decorating, working. Emotions: playful, whimsical. Scenes: kitchen, culinary. Concepts: miniature, culinary art, whimsical, surreal","People: miniature chefs, chefs. Objects: strawberries, strawberry tart, chocolate piece, tart, choco...","miniature chefs, chefs, strawberries, strawberry tart, chocolate piece, tart, chocolate, arranging, decorating, working, playful, whimsical, kitchen, culinary, miniature, culinary art, whimsical, surreal","The image depicts a whimsical scene where miniature chefs are working on a large strawberry tart. The chefs appear to be meticulously arranging the strawberries and adding finishing touches to the dessert. The tart is set in a kitchen environment, with a countertop and sink visible in the background.","In a whimsical kitchen scene, tiny chefs are seen working diligently atop a large strawberry tart. The chefs appear to be arranging the strawberries and a chocolate piece, adding a playful touch to the culinary setting.",,1080x1920,9:16,30.0,5s
clips/1250.mp4,"Objects: Buddha statue, rocks, rock, cliff. Nature: mountains, trees, sky, clouds. Scenes: mountain landscape, serene setting, outdoor setting. Emotions: serenity, peacefulness","Objects: Buddha statue, rocks, rock, cliff. Nature: mountains, trees, sky, clouds. Scenes: mountain ...","Buddha statue, rocks, rock, cliff, mountains, trees, sky, clouds, mountain landscape, serene setting, outdoor setting, serenity, peacefulness","A golden statue of Buddha is seated serenely atop a rocky outcrop, surrounded by a majestic mountain landscape. The statue is illuminated by soft sunlight, highlighting its intricate details against the rugged backdrop.","A golden Buddha statue sits serenely atop a rocky cliff, overlooking a vast mountainous landscape. The sky is clear with a few scattered clouds, adding to the tranquil atmosphere of the scene.",,720x1280,9:16,30.0,5s
clips/1251.mp4,"People: woman. Animals: tiger. Nature: wings. Objects: wings. Actions: embracing. Emotions: serenity, calm, warmth, harmony. Scenes: fantasy, dreamlike. Concepts: harmony, connection, mystical, human-animal bond, peace",People: woman. Animals: tiger. Nature: wings. Objects: wings. Actions: embracing. Emotions: serenity...,"woman, tiger, wings, wings, embracing, serenity, calm, warmth, harmony, fantasy, dreamlike, harmony, connection, mystical, human-animal bond, peace","A serene scene depicts a woman with angelic wings embracing a majestic tiger. The woman gazes softly at the viewer, her arms wrapped gently around the tiger's neck. The tiger exudes a calm and regal presence, its eyes mirroring the woman's tranquil expression.","A serene scene depicts a woman with angelic wings embracing a majestic tiger. The woman smiles gently, exuding warmth and tranquility, while the tiger gazes forward with a calm demeanor.","A serene scene features a woman with angelic wings gently embracing a majestic tiger. The woman smiles warmly, exuding a sense of peace and harmony. The tiger appears calm and regal, its fur illuminated by soft lighting.",704x1248,22:39,30.0,19s
clips/1252.mp4,"Objects: house, balloons. Nature: sky, clouds, grass, trees, lake. Actions: floating. Emotions: whimsical, serene. Scenes: fantasy, surreal, outdoor, landscape. Concepts: imagination, adventure, whimsy","Objects: house, balloons. Nature: sky, clouds, grass, trees, lake. Actions: floating. Emotions: whim...","house, balloons, sky, clouds, grass, trees, lake, floating, whimsical, serene, fantasy, surreal, outdoor, landscape, imagination, adventure, whimsy","A quaint house is suspended in the sky, lifted by a cluster of white balloons. The house, with its red roof and white walls, floats serenely against a clear blue sky.","A small house with a red roof is tethered to a large cluster of white balloons, appearing to lift off the ground. The scene is set in a lush green field with a body of water in the background under a clear blue sky.",,1080x1920,9:16,30.0,5s
clips/1253.mp4,"People: miniature figures, construction workers, miniature workers. Nature: plants, orange, greenery, orange fruit, flowers. Objects: miniature house, helmets, construction equipment, tools, ladder. Actions: building, construction, working. Emotions: whimsical, playful, imaginative. Scenes: miniature scene, fantasy setting, fantasy, miniature world. Concepts: imagination, creativity","People: miniature figures, construction workers, miniature workers. Nature: plants, orange, greenery...","miniature figures, construction workers, miniature workers, plants, orange, greenery, orange fruit, flowers, miniature house, helmets, construction equipment, tools, ladder, building, construction, working, whimsical, playful, imaginative, miniature scene, fantasy setting, fantasy, miniature world, imagination, creativity","A whimsical miniature scene depicts a small house perched atop a giant orange, surrounded by lush greenery and tiny figures. The figures, wearing orange helmets, appear to be engaged in construction activities around the house. The setting is vibrant and imaginative, blending elements of nature and fantasy.","A whimsical scene depicts miniature workers in orange helmets tending to a large orange fruit, which serves as the base for a tiny house. The house, adorned with plants and flowers, sits atop the fruit, creating a charming and imaginative setting.",,720x1280,9:16,30.0,5s
clips/1254.mp4,"People: man, woman, couple. Nature: mountains, flowers, waterfront. Objects: table, chairs, hat, flowers. Actions: sitting, smiling, holding hands, talking. Emotions: happiness, affection, romantic. Scenes: balcony, town view, terrace, outdoor. Concepts: romance, leisure","People: man, woman, couple. Nature: mountains, flowers, waterfront. Objects: table, chairs, hat, flo...","man, woman, couple, mountains, flowers, waterfront, table, chairs, hat, flowers, sitting, smiling, holding hands, talking, happiness, affection, romantic, balcony, town view, terrace, outdoor, romance, leisure","A couple sits at a small round table on a balcony, overlooking a scenic view of a town and distant mountains. The woman, wearing a stylish hat and a coral dress, smiles warmly at the man in a navy suit, who is holding her hand.","A couple sits on a terrace overlooking a scenic waterfront, engaged in a lively conversation. The woman, dressed in a peach dress and a straw hat, smiles warmly at the man in a navy suit. The background features a serene view of the water and distant mountains under a soft, golden sky.",,1080x1920,9:16,30.0,5s
clips/1255.mp4,"People: child. Objects: umbrella, dress. Actions: walking, holding. Emotions: playful, whimsical, joyful. Scenes: fashion show, runway, playful. Concepts: creativity, artistic expression, whimsy","People: child. Objects: umbrella, dress. Actions: walking, holding. Emotions: playful, whimsical, jo...","child, umbrella, dress, walking, holding, playful, whimsical, joyful, fashion show, runway, playful, creativity, artistic expression, whimsy","A young child is dressed in a whimsical outfit made entirely of cherries, holding a matching cherry-themed umbrella. The scene is set on a glossy runway, suggesting a fashion show or artistic performance.","A young child is joyfully walking while holding a cherry-themed umbrella. The child is wearing a dress adorned with numerous cherries, creating a whimsical and playful appearance.",,768x1280,3:5,30.0,5s
clips/1256.mp4,"People: cyborg, human, man. Objects: cybernetic enhancements, metal components, metallic enhancements, robotic components, metallic components. Emotions: intensity, focus, determination. Scenes: futuristic, technological, sci-fi. Concepts: human-machine integration, advanced technology, technology integration, human-robot fusion, technology","People: cyborg, human, man. Objects: cybernetic enhancements, metal components, metallic enhancement...","cyborg, human, man, cybernetic enhancements, metal components, metallic enhancements, robotic components, metallic components, intensity, focus, determination, futuristic, technological, sci-fi, human-machine integration, advanced technology, technology integration, human-robot fusion, technology","A futuristic cyborg with intricate metallic components integrated into its face and body gazes intensely forward. The blend of human features and advanced technology creates a striking and powerful appearance. The cyborg's expression is serious and focused, suggesting readiness and determination.","A futuristic cyborg character is depicted with intricate metallic enhancements integrated into their face and upper body. The expression is intense and focused, suggesting a blend of human emotion with robotic precision.","A man with cybernetic enhancements gazes intensely forward, his face partially covered with intricate metallic components. The fusion of human and machine elements creates a futuristic and technologically advanced appearance.",1088x1888,34:59,30.0,10s
clips/1257.mp4,"Animals: elephant, fox, bear. Objects: maps, military uniforms, wooden table, decorative room, table. Actions: seated, meeting, sitting, discussing. Emotions: serious, composed, focused. Scenes: formal meeting, strategic planning, strategic meeting, historical room. Concepts: leadership, historical setting, strategy, military planning","Animals: elephant, fox, bear. Objects: maps, military uniforms, wooden table, decorative room, table...","elephant, fox, bear, maps, military uniforms, wooden table, decorative room, table, seated, meeting, sitting, discussing, serious, composed, focused, formal meeting, strategic planning, strategic meeting, historical room, leadership, historical setting, strategy, military planning","Three anthropomorphic animals, dressed in ornate military uniforms, are seated at a wooden table covered with maps. The characters include an elephant, a fox, and a bear, each displaying a composed demeanor. The setting appears to be a formal, historical room with wooden paneling and decorative elements.","Three anthropomorphic animals dressed in military uniforms sit at a wooden table covered with maps. The scene is set in a richly decorated room with wooden paneling and ornate details. The animals, a bear, an elephant, and a fox, appear to be engaged in a strategic discussion.",,1080x1920,9:16,30.0,5s
